  PID  PPID USER                 ELAPSED COMM
  736     1 bcb              06-03:38:26 /System/Library/Frameworks/QuickLookThumbnailing.framework/Support/com.apple.quicklook.ThumbnailsAgent
  737     1 bcb              06-03:38:26 /System/Library/PrivateFrameworks/ViewBridge.framework/Versions/A/XPCServices/ViewBridgeAuxiliary.xpc/Contents/MacOS/ViewBridgeAuxiliary
  738     1 bcb              06-03:38:26 /System/Library/PrivateFrameworks/SocialLayer.framework/sociallayerd.app/Contents/MacOS/sociallayerd
  739     1 bcb              06-03:38:26 /System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd
  740     1 bcb              06-03:38:26 /System/Library/PrivateFrameworks/CalendarDaemon.framework/Support/calaccessd
  741     1 bcb              06-03:38:26 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted
  742     1 bcb              06-03:38:26 /System/Library/CoreServices/iconservicesagent
  743     1 bcb              06-03:38:26 /System/Library/CoreServices/WiFiAgent.app/Contents/MacOS/WiFiAgent
  744     1 bcb              06-03:38:26 /usr/libexec/intelligentroutingd
  745     1 bcb              06-03:38:26 /System/Library/CoreServices/audioaccessoryd
  747     1 root             06-03:38:25 automountd
  750     1 bcb              06-03:38:25 /System/Library/PrivateFrameworks/AMPDevices.framework/Versions/A/Support/AMPDeviceDiscoveryAgent
  751     1 bcb              06-03:38:25 /System/Library/PrivateFrameworks/MobileTimer.framework/Executables/mobiletimerd
  752     1 bcb              06-03:38:25 /usr/libexec/replayd
  753     1 bcb              06-03:38:25 /System/Library/Frameworks/AudioToolbox.framework/AudioComponentRegistrar
  756     1 bcb              06-03:38:25 /System/Library/ExtensionKit/Extensions/WallpaperAerialsExtension.appex/Contents/MacOS/WallpaperAerialsExtension
  757     1 bcb              06-03:38:25 /System/Library/PrivateFrameworks/CoreFollowUp.framework/Versions/A/Support/followupd
  758     1 bcb              06-03:38:25 /System/Library/CoreServices/UIKitSystem.app/Contents/MacOS/UIKitSystem
  759     1 bcb              06-03:38:25 /usr/libexec/findmylocateagent
  760     1 bcb              06-03:38:25 /System/Library/PrivateFrameworks/CommunicationTrust.framework/Support/communicationtrustd
  761     1 bcb              06-03:38:25 /usr/libexec/swtransparencyd
  764     1 root             06-03:38:25 /usr/libexec/kernelmanager_helper
  765     1 _oahd            06-03:38:25 /usr/libexec/rosetta/oahd
  766     1 bcb              06-03:38:25 /System/Library/PrivateFrameworks/CommunicationsFilter.framework/CMFSyncAgent
  770     1 bcb              06-03:38:25 /System/Library/PrivateFrameworks/AuthKit.framework/Versions/A/Support/akd
  771     1 bcb              06-03:38:25 /System/Library/CoreServices/NotificationCenter.app/Contents/MacOS/NotificationCenter
  772     1 bcb              06-03:38:25 /System/Library/PrivateFrameworks/PhotoLibraryServices.framework/Versions/A/Support/photolibraryd
  773     1 bcb              06-03:38:25 /System/Library/PrivateFrameworks/iCloudDriveService.framework/XPCServices/ContainerMetadataExtractor.xpc/Contents/MacOS/ContainerMetadataExtractor
